Date;Start Run Timestamp;Parameter Set;Run Number;Run Duration (hh:mm:ss);Total Correct Pieces;Last Improvement Iteration;Sequence Length;Total Move Sequence;Improvement Count;Learned Sequence Reuse Count
2025-03-21;07:21:47;P3;1;00:07:06;14;0;90;U Lb F Db Fb Db Lb Fb Db L F L D L Fb Bb Ub Bb Lb B L U F F Rb Db Fb Rb Db Db R D F R Rb Db R Bb Rb D R Db B D Db Rb Db F D R D F Rb Fb R F Rb Fb Rb Fb Rb F R F R F R Fb Rb F F F Rb Fb R Bb F B Db Bb D B D B Db Db Db Bb Db Bb;0;11
2025-03-21;07:28:53;P3;2;00:06:18;14;6.210.000;67;Fb Ub Fb Db F B Fb Db Bb F Fb D F R Db Rb B F F Db Bb Fb Fb Lb Db R D L Db Rb D Rb Fb R F R F R Fb Rb Fb Rb Fb R Bb Rb F R B U R U R Ub Rb Ub Rb Ub R Lb Bb L Fb Lb B L F;2;9
2025-03-21;07:35:12;P1;3;00:06:29;13;24.960.000;83;U R Rb Rb D D Bb Bb Rb Rb U Rb Bb Ub B R Fb U L Ub Fb Rb F B Rb Bb R R Db Rb Ub R D Rb U Db B Ub Bb D B U Bb Lb U Lb U U U L D D D Lb Db Db U Db Db L Ub D L Fb Lb Fb Lb Lb B F L B Fb Bb F Lb Bb L F L F F Lb;1;11
2025-03-21;07:41:42;P3;4;00:06:16;12;14.280.000;65;Lb Bb F L Fb B R B R Bb Rb Bb Rb Bb R Ub F L F U F Lb Ub Fb Lb Ub Lb Ub Lb U L U L U Lb Fb Rb F R F R F Rb Fb Rb Db R L L R D R D R D Rb Db Rb Db R Lb Lb Db Db Db;1;7
2025-03-21;07:47:59;P2;5;00:06:50;12;0;67;L Bb R Fb L F L L Fb Fb L L Fb U F Ub F Db Fb Rb U Db Ub R R R U Db Ub Db R D R Db Db Db R R Db Ub F D Fb U F Db Fb Bb F U B Fb B Fb Fb B Fb B F Ub Fb Ub Fb Ub F U B;0;10
2025-03-21;07:54:49;P1;6;00:06:50;12;0;47;Lb Fb Fb Lb R U Rb Ub F U Fb Lb Rb U R Ub L Fb Db B D F Db Bb D Fb Lb F Rb Fb R L Rb F R Bb Ub Ub Bb Bb Ub Ub B B U U Bb;0;10
2025-03-21;08:01:40;P3;7;00:06:14;13;27.630.000;100;B Ub Lb Db L B L L Bb F Bb Lb Lb B Fb Lb D L Bb R Bb U B Rb B D L Db Lb Lb U Lb D L Db Ub L L Ub D U U U R U R Ub Rb Ub D U Db Ub Rb Ub R Ub Db D F Db Fb Db Fb Db F D F Db U Rb Ub Rb Db Ub D R U R U R D U U R F F F F Rb B R Bb Rb Bb Rb Bb R B R;1;11
2025-03-21;08:07:55;P1;8;00:00:33;15;3.720.000;94;Fb Fb R U F Rb Lb D L Fb Rb F Rb Db R D R Fb U F Ub L Bb Bb U B B Lb B Lb Fb L B B B Lb F L Bb Ub Bb Ub B U U B Rb L B L L Bb Lb R R L B Lb Lb Bb Lb Rb Fb Fb Fb R Fb Lb F Lb Lb Lb Rb Rb Rb L R L L R Fb L F F F R Bb Rb F F R B Rb Fb;1;10
2025-03-21;08:08:28;P2;9;00:06:44;13;2.070.000;36;D B Ub L U Bb R U Fb Fb Ub Db R D L L U L L Bb Bb Bb R B L Bb Rb Bb Lb F Rb Fb L F R Fb;1;7
2025-03-21;08:15:12;P3;10;00:01:14;15;6.780.000;93;L Fb R U F Rb F D Fb Rb Bb R L F F D F F Lb F U Fb Ub Ub F Ub Fb U F L Fb Rb F Lb Fb R Db Fb D F D F D Fb Db Fb Lb Bb L Fb Lb B Lb Lb Lb F Ub Rb Bb Rb Bb R B R B R Bb U U U B R B Rb Bb Rb U R U Ub B U Fb Ub Bb U B B B B B F Bb;1;12
2025-03-21;08:16:27;P2;11;00:06:48;12;0;52;B F Lb Bb Bb U R Ub U Rb Fb R F Ub R U Rb Ub D F R F Rb Db Fb Db Rb Bb Db Rb B D B R B Ub Bb Rb B R Ub Ub Ub Rb Ub R Db Rb U R D Rb;0;11
2025-03-21;08:23:16;P3;12;00:06:26;14;7.410.000;65;Bb Rb U R Bb Db Rb D Fb L B Lb F Bb Ub Bb Lb B L U Db Rb F F R D R Db Rb Ub R D Rb U Ub L R R U L L L L Rb Rb Lb Ub Ub Ub Bb Db Fb D B Db F D R F Lb Fb Rb F L Fb;1;9
2025-03-21;08:29:42;P3;13;00:04:45;15;22.530.000;82;Fb L Ub Fb U Db B B Db R D Bb Db R D Lb Db Rb D L Db B D Fb Db Bb D F Fb Lb Db L F Lb D L Fb Lb F Rb Fb L F Rb Rb Lb Rb L F F L L L B L Fb Fb Lb Bb Lb Lb Lb Bb Bb F D F D Fb Fb Fb Db Fb Db B B B B Fb Db Bb Bb;2;8
2025-03-21;08:34:27;P3;14;00:06:39;14;4.440.000;55;R B D Bb Bb L U B Lb F Db Fb Db Bb D R Fb L R Fb L Rb L L F Rb U R Ub L U Rb Ub Lb R Lb Ub Rb Ub Rb Ub R U R U L B B D L Db Lb Bb L Bb;1;8
2025-03-21;08:41:06;P2;15;00:06:49;14;1.560.000;76;R Fb Fb U U L Db Lb D Lb U R Ub Rb Ub B U Bb Bb Ub B U Fb U B Ub F U Bb Ub F Ub B U Fb Ub Bb U R D L Db Rb Rb D Lb Db R Db B U Bb D B Ub Bb U Fb Ub Fb Db Ub D Fb U F U F R Db Rb Ub R D Rb U;1;12
2025-03-21;08:47:56;P3;16;00:06:14;14;18.180.000;99;Fb Bb L F D Fb U Fb Ub B Lb Bb L Bb U Bb Ub Rb U Lb Ub R U L Ub Lb Fb Lb Fb Lb F L F L F Bb Rb F Bb Fb R B R B R Bb Bb F B B Fb Bb R R R Fb R Db R F Rb Fb Rb D F R B L Rb L R L Rb Lb R Bb Rb Rb B L L Bb Lb R L Db L D L D L D Ub D U D Lb Db Lb;1;12
2025-03-21;08:54:10;P3;17;00:06:25;14;5.310.000;79;R Ub Ub Fb B Db Bb F U Bb R B Ub Db F Ub Fb D Ub Lb Fb Lb F U L Lb Db B D L D B Lb B B B Db B R B R B Rb Bb Rb Bb Rb Lb B B L L B B Lb Lb B B Lb L L Fb Db Lb Lb Lb D L Db Lb F Db Lb Db Db Db L D L;2;8
2025-03-21;09:00:36;P2;18;00:06:07;14;10.740.000;88;L Fb D F F Rb Db R Bb F D D B Fb Fb Ub B U F U Bb Ub U Rb Ub L U R Ub Lb Bb L Db L L D Lb B Fb R Bb Rb F R B Rb L F Lb Bb L Fb Lb B Bb F Lb Bb Lb B L B L B Lb Fb Fb Db F D B Fb B F Db Fb D F Bb Bb R F Lb Fb Rb F L Fb;2;12
2025-03-21;09:06:43;P2;19;00:07:01;14;0;89;Bb Db B L U Lb Rb Rb Bb Rb B Db Rb U R D B Fb Lb Bb F Bb D Bb Ub B Db B U Ub Db L Db Lb Db U U Db U D U Lb Db L D L D D U B R B Rb Rb B B B Rb Lb R L R R R Bb Rb Bb Bb R Rb Ub Rb Ub Rb Rb U U Db U U Db Db Db Rb U R U R Ub;0;11
2025-03-21;09:13:44;P3;20;00:07:00;14;0;59;D F F Lb Fb U F Rb D R Fb U F Ub Db U Bb Ub B D L B Lb Bb Ub Rb Rb B R R U L F Lb Bb L Fb Lb B B Rb Bb Lb B R Bb L D D Rb U R Db Rb U U U R Db;0;11
2025-03-21;09:20:45;P1;21;00:06:48;14;1.560.000;105;B Ub L U B D Bb Ub L U Lb Db Bb Rb B D R D B Db Rb F Lb Fb Lb Fb Lb F L F L U F U U Bb Fb B B F B B Fb B Ub Fb Ub Fb Fb U F L U Lb Db L Db Db Db Ub Ub D Ub Ub Ub Ub D U D Lb D L Ub Lb Db Lb U D Ub D U Db U Db U U L L U Lb D B D B B Db Bb Db Bb Db Db B Db Db Db;1;9
2025-03-21;09:27:33;P2;22;00:00:51;16;5.010.000;78;Ub Lb F Db L Bb Lb Bb L U Fb Ub F F Rb F R Fb Rb Rb Fb Rb Rb Bb U Fb Ub B U F Ub Fb Fb D D Fb Fb D D F F Lb Ub L D Lb U L Db R Ub Bb U R B Rb Bb Rb Ub B U B U B Ub Bb Ub Bb Rb Bb R F F Rb B R F F;1;12
2025-03-21;09:28:24;P3;23;00:07:00;14;0;120;Lb Rb Db L Bb Lb Fb Bb Db F B Rb D R D Rb Db R Bb Lb Fb L B Lb F L Ub Bb Db Ub Ub Ub Ub B Db Db U Db U Db Bb U D Ub B Ub U Fb Ub D Ub Db Ub Db Ub F U U Fb D F U L Fb Lb B Fb B B Fb Fb Fb Fb Bb Bb F L F Lb Bb B R B Rb Rb B B B Rb Lb R L R R R Bb Rb Bb Bb R D Ub D U Db F D Fb D D D Fb Db Db U D Ub Fb D F;0;13
2025-03-21;09:35:25;P1;24;00:00:00;15;0;95;L Fb Db F D Rb Fb L B Lb F Db Lb Fb Db L F L D L Fb Rb Bb Rb B R B R B Rb Bb Db Rb Db R D R D R Db Rb Lb Fb Lb Fb Lb F L F L F D Fb Fb D F D F D D Fb Db B Fb Bb Db Db Db Db Db Db Ub Fb U F U F Ub Ub Ub Fb Ub Fb Db B D B D B Db Bb Db B B B;0;11
2025-03-21;09:35:25;P1;25;00:01:41;15;9.930.000;96;Bb Fb R U F Rb Bb R R B Ub Lb U L U L U Lb Ub Lb L Bb Bb D Bb Bb Lb Lb Ub Fb Ub L F U L F Ub L Ub Db Lb D U Lb Ub Rb Db R U Rb D R U L U L Ub Lb Ub Lb Ub L L R R R R Lb R R B Lb Bb Lb R L Rb Rb Rb B L Bb Lb Lb B Rb Bb R L L Rb B L R Lb Bb;2;9
2025-03-21;09:37:07;P3;26;00:07:00;14;0;98;L Lb Ub L Rb Rb D Fb Fb Fb L F Fb B Db Bb F Rb F Ub Fb R Rb Bb R U B Ub R F F Rb R F L Fb Rb F Lb Fb Fb Rb F Lb Fb R F L B Db Bb Db Bb Db B D B D Ub F B B Fb U U Bb Bb U F Bb Fb B U F B B Fb Ub Lb Db Db Db U U D U Db Db Lb Ub L U L U L U U U;0;14
2025-03-21;09:44:08;P1;27;00:07:00;14;0;83;L R Bb Rb B U Bb R B Db Bb Db F D Fb Ub Fb U Fb Ub F U R F F Rb Fb D B Db F D Bb Db L U Bb Ub Lb Ub Bb L B U L Db Lb Bb L B D Lb Fb Rb F Lb Rb Lb R Fb R F Lb Ub Ub Fb Ub Fb Ub Db U Db Ub D U U D F U F U Fb U;0;13
2025-03-21;09:51:09;P1;28;00:07:00;14;0;91;B B F Bb Rb U R L Rb Bb R B Db Bb Lb R F Rb L Bb F Lb Fb B Fb Db Rb D R F D Rb Ub Rb Ub Rb U R U R U D L F D F Lb Fb Db Fb Lb B R B Rb Rb B B B Rb Lb R L R R R Bb Rb Bb Bb R U R L R U L Ub Lb Ub Lb Ub R R R R L U R R Ub;0;13
2025-03-21;09:58:10;P2;29;00:00:00;16;0;105;Ub L L Bb Lb D L D Lb Db L Lb B D Bb L D Lb Rb Db R D B D B D Bb Db Bb Db Bb Rb L Rb Rb Ub L U Lb Rb U Lb Ub Rb Fb Rb F L Fb R F Lb R Fb U F U F U F Ub Fb Ub Fb Ub Ub F F D B Db Bb Db Bb Db B B B B B D Fb Fb B F L R R R Fb R Lb Rb Fb Lb Fb L F L F R L Rb Lb R;0;14
2025-03-21;09:58:10;P1;30;00:06:16;14;25.530.000;105;Fb B B Rb F F R F Ub Fb U Rb D F Db R Rb Ub R Db Db Db R Db Rb Fb R F Ub Fb U F L Fb Lb Db Rb U R D D Rb Ub R Db Lb F F F Rb F L L F L R Lb Rb F F R F R Lb Rb Fb R F Rb Fb Rb Fb R R R F R B F Bb Fb B F Bb F U U R U R U Rb Rb D Ub Db Rb D Ub D U D D Ub Rb;2;10
2025-03-21;10:04:27;P2;31;00:06:28;14;19.710.000;98;L U R F B Rb Bb F L D Lb D Fb R F Rb L Ub L U Lb Rb Fb R Db Rb Db R D R D R Db Rb L Db Lb Ub Ub Ub L D Lb Ub Fb Fb Db Fb Db Fb Ub D U F D F D F B U Bb Ub Bb Ub Bb U B U F L F L Fb Lb Fb Lb Fb L Lb B Lb Bb L L R R L R R B L B L B Lb Bb Bb L;1;13
2025-03-21;10:10:55;P2;32;00:07:00;14;0;105;L U D F F L Bb D B Db U Bb Ub D Bb Db Bb Db Bb D B D B Fb Db Db F D Rb Db Db R Db Lb Fb Lb Fb Lb F L F L F D Fb Fb D F D F D D Fb Db B Fb Bb Db Db Db Db Db Db Fb U Bb Ub F Ub Ub Ub B Ub D D Fb Db B Fb Bb Db Fb D F D Bb Fb Bb Bb Fb Bb Fb Db Rb Ub Db U Rb Db Rb D R D R D;0;12
2025-03-21;10:17:55;P1;33;00:07:01;14;0;68;Bb B Db Bb B D Bb Rb Db R Ub B U L Bb Lb U Bb Ub Fb U B Ub F B Db F D Bb Db Fb D Lb Db Rb Rb D L Db R R D D F Db Lb D L D Fb Db Lb Db L R F R Fb Rb F F F Rb Fb R Bb F B;0;9
2025-03-21;10:24:57;P3;34;00:05:57;12;13.650.000;54;Lb R Ub Db F D Rb B D Bb Rb Db R Db Db Rb Db Db Fb U B Ub F U Bb Ub R Db Rb Ub R D Rb U Lb F Rb Fb Lb Rb Fb Rb Rb Rb Rb F Lb R F R Fb L L L;2;7
2025-03-21;10:30:54;P2;35;00:06:28;14;14.220.000;98;L Bb Fb Rb F U R Ub U U F Ub Fb Ub R D Rb Fb Rb F D B D Rb Db Bb Rb Bb D B R B B F Bb R B R R Bb Rb Bb Rb Bb Bb R B B Fb Bb Bb U R Ub Rb Fb Ub F Db R D R Db Rb D Lb R R R R L Db Db Rb Db R Db Db U B B U Bb Bb F Bb Fb Ub Ub Bb Ub Bb Ub Bb Bb U Bb Ub;1;10
2025-03-21;10:37:22;P2;36;00:01:42;15;9.840.000;94;Ub Lb Rb Rb Fb R U F Rb Rb D R F Bb Lb B Fb L D Lb Bb Rb B D Bb Db Lb D L B Ub Fb Ub F U Lb U L U R Ub L U Rb Ub Lb Rb Fb R Bb Rb F R B Ub D Ub Db Fb Db Db F U D D U Db Db Fb Ub D U D F Db Fb Ub F D U D Ub Fb U F Db Ub Bb Db B U Bb D B;2;13
2025-03-21;10:39:05;P1;37;00:07:01;14;0;78;Lb Ub L B Rb Bb Fb L D Lb Fb R F F F Bb R B Fb Fb Ub R U Lb Ub Rb U L Bb R Fb Rb B R F Rb Ub B R B R B Rb Bb Rb Bb Rb U Ub Bb Ub Bb Ub B U B U B Lb Bb Rb Bb Bb Bb L R Lb Bb Bb Bb R B Rb Bb R L Rb Rb;0;11
2025-03-21;10:46:06;P1;38;00:06:44;14;2.070.000;86;Fb Db Db B L Ub Ub Rb Ub Ub B Db Db Bb Lb U L U L U Lb Ub Lb D Ub Db Fb R F L Fb Rb F Lb D F Ub Ub Ub Fb Db F Db Ub D Fb L Ub Lb U U U Rb Lb R Ub R Lb Lb Lb Rb Ub Ub Ub L U Lb Rb Ub Ub Lb U U U Lb Ub Lb Lb U L U Lb Lb Lb R L;1;9
2025-03-21;10:52:50;P1;39;00:01:34;15;9.390.000;97;Fb Lb Lb D D Bb Bb R Fb Fb Rb Bb L B F Bb Lb B Fb Fb Lb Fb Fb L F Fb Ub F U Fb U F Lb Ub R Ub Rb U L Bb D Fb Db B D F Db U Fb Ub Fb Ub Fb U F U F F Lb B L Fb Lb Bb L Fb Fb Bb Bb Ub Ub Ub Fb Ub Fb Ub Fb U F Ub Ub Ub Fb B B Db Ub Fb Ub F D D Fb U F U Db;2;12
2025-03-21;10:54:25;P3;40;00:06:38;13;2.580.000;62;Bb Ub Bb U Bb Bb U Bb Ub Bb Db Fb D F R Fb Rb Bb F L Fb B Bb L B Rb Bb Lb B R Bb D Fb Db B D F Db D U L Ub Lb Db L U Lb Ub Bb F F F Ub Bb Ub B U B U B Ub F;1;8
2025-03-21;11:01:03;P2;41;00:06:26;14;9.900.000;77;L B Db Bb Fb L B Lb F Lb U L Ub Bb U B L U Lb F R F Rb Fb U Fb Ub Ub L U Rb Ub Lb U R L U Lb D L Ub Lb Db Bb R L Rb Rb Lb R B R Lb R R B Rb Bb L B R Bb R Db L D L D L D Ub D U D Lb Db Lb;1;9
2025-03-21;11:07:29;P3;42;00:00:21;15;2.610.000;93;L Rb Fb Fb Lb R R Db R R L L U L L D F Db Rb Fb R Rb Lb Fb L F R L R L Rb Lb R Ub Lb Ub Lb Ub L U L U Lb Rb L Bb Bb D F Db F Bb Fb Bb Bb F Bb Bb Fb Bb D Fb Db Rb L Fb Rb Fb R F Lb R L F L L R R L Rb L Fb Lb Bb Ub Bb Ub B U B U B Ub;1;11
2025-03-21;11:07:51;P3;43;00:06:57;13;0;86;F R B L Db L Bb Rb Db L D R Lb B L B Lb Ub Lb U B Lb Bb L Bb Lb F U Fb L F F Rb Db Fb Rb Db Db R D F R L R Bb Lb Bb Lb Bb L B L B Rb D F Ub Ub Ub Fb Db F Db Ub D Fb Bb L F Bb Fb Bb Bb Bb L F Lb Fb Lb Fb Lb F L F Lb B;0;11
2025-03-21;11:14:48;P3;44;00:04:19;16;19.320.000;112;L F Fb R U F Rb Lb D L Ub L Ub Lb U Db Db F D D B L F Lb Bb Db U L Ub D R Db Rb Ub R D Rb U Fb R F L Fb Rb F Lb Ub Bb U F Ub B U Fb Fb Fb Fb R Fb Lb F Lb Lb Lb Rb Rb Rb L R L L R Fb L R U Lb Ub Ub Ub Ub Ub Lb Ub Lb U L U Rb Rb L R Ub Ub Bb F B U B U U Fb Bb Ub F Ub B Ub Fb B B B;1;13
2025-03-21;11:19:08;P2;45;00:02:31;16;12.240.000;78;U L L R R B U Bb D B L D Lb Bb Db Bb Lb B D R B Rb Db Ub Rb U R B Ub Bb U L Ub Lb B Lb Bb L F R F Rb Fb U Fb Ub Bb Rb Rb Ub Rb U B U U R U Rb R D Rb U D U Db R Db U Rb Rb Rb Rb Ub Rb Ub Db Ub D;1;11
2025-03-21;11:21:40;P3;46;00:06:49;12;0;63;Bb F R R R D Rb Bb D B D B Db Ub L B L U L Bb Ub Lb B B B L F Rb Fb Lb F R Fb Ub Lb Lb Lb U Lb Lb Lb U Lb Ub Lb D Ub Db Lb Ub Ub R Lb Ub Rb Ub Rb Ub R U R U L;0;10
2025-03-21;11:28:29;P3;47;00:06:56;13;0;66;Lb F Rb Rb Db L Bb Bb Lb D B R D Bb Rb Bb Db Bb R B Lb D Rb Db L R Rb Db R Bb Rb D R Db B D R D L Db Rb Rb D Lb Db R R F Rb Fb Rb Fb Rb F R F U B U Bb Ub Bb Ub Bb U B;0;11
2025-03-21;11:35:26;P1;48;00:07:03;14;0;62;Fb L Fb R Db Rb L B Lb Db Bb Db B Bb Db L Db Lb B L D Lb Db Lb Db L D L D L Db Lb F U F U F Ub Fb Ub Fb Ub Ub B U B U B Ub Bb Ub Bb Lb Fb Lb Fb Lb F L F L F;0;11
2025-03-21;11:42:29;P2;49;00:07:00;14;0;86;Fb Fb U F Ub Lb B L Bb Db Bb D Db Fb D B Db F D Bb F U Fb Ub Fb Ub Fb U F U Fb L F F D D Fb Fb L Fb Fb Db Db Fb Ub B R B R B Rb Bb Rb Bb Rb U Rb U R U R U Rb Ub Rb Ub Lb Rb Lb Rb Lb Lb R D D Rb Db Lb D L R Lb Db L Db R;0;11
2025-03-21;11:49:30;P1;50;00:02:54;15;13.590.000;72;R Fb Lb F L Ub Lb Bb Bb Fb Db F B Rb Bb Ub Rb Ub B U R U Db B D Fb Db Bb D F R F Rb Fb Rb Fb Rb F R F Db Db R R D D Rb Rb D D Rb Rb Fb Db F Ub Fb Db F U Fb Fb U D U Db Ub Ub F Db Db F;1;9
2025-03-21;11:52:24;P2;51;00:04:11;15;20.700.000;112;Lb B D Rb L Ub Lb Fb Lb Bb L F L Ub D L D Lb D U D Lb Ub R Db Rb D U Rb D Lb Db R D L Db Fb Ub B U F Ub Bb U Lb Ub Ub Bb L B U L U Bb Ub Lb U L Lb Db Lb Db R Lb Lb Lb Rb D L D L Db U B B U Bb Bb F Bb Fb Ub Ub Bb Ub Bb Ub Bb Bb U Bb Ub B Lb R R L R R L B Lb Lb Lb Bb Lb Bb Lb Bb Rb L R;2;11
2025-03-21;11:56:35;P1;52;00:02:04;15;10.320.000;88;Rb Fb R U F Rb Rb L Bb Bb Lb R Lb Db L Rb Rb Ub R R Db B D F Db Bb D Fb Db R R D U Rb Rb Ub Bb Lb B D B Db Bb L Lb Fb Rb F Lb Rb Lb R Fb R F Lb Rb Rb U Lb Lb Lb Ub R R U Lb Ub Fb Bb U B Ub B Fb Fb Fb Bb U B B B Ub Fb Fb B Fb Fb;1;10
2025-03-21;11:58:40;P2;53;00:06:11;14;13.200.000;74;Lb B Ub R Fb Ub F Rb U R Ub Bb D B Fb D U U Db U Db Ub Ub D F D Fb Ub F U U Db Ub Ub Bb Db B D L L L B Lb Db Bb Bb Bb Lb Lb Lb Lb D Bb L Lb Db Lb Db L D Ub Ub Db Db Db U Db U L D L Ub Db U;1;8
2025-03-21;12:04:52;P2;54;00:00:06;15;1.050.000;78;Lb Bb Bb R Bb D Rb L Ub Lb U Rb U R R Ub Fb Rb Ub F R U F Ub Ub Fb Rb Bb R U B Ub Lb Bb L B U Bb Ub Ub Fb D F U Fb Db F Db Rb D Rb Bb D B Db Db R D R R Db Bb Rb Db R D B R D Rb R Db Rb Ub R D Rb U;1;11
2025-03-21;12:04:59;P1;55;00:05:58;14;17.700.000;90;R Fb F Lb Ub L Bb Db B L D Lb U Lb Ub Rb U L Ub R Fb Db Db F D Rb Db Db R Db F Lb Fb Lb Fb Lb F L F L Fb Ub B U F Ub Bb U Ub Bb U F Ub B U Fb U D Ub D D U D L D U D Ub Lb Ub Lb Lb Lb D D Lb Lb Db Db L D L D L L Db R Lb Rb Db;2;10
2025-03-21;12:10:57;P3;56;00:07:00;14;0;91;U Lb F L L Db F B Lb B L Bb R Db Db Rb Ub F Db Fb U B U R Bb Ub Bb Rb Bb Ub Ub Ub R Bb Rb Bb Db Bb D Bb Bb Bb D B D Bb Db R B D R U R Ub Rb Ub Rb Ub R U Db R D R D R R R R D Rb Db L Rb Lb Db Rb Rb D Lb U L U L U U Lb Ub Lb Ub Lb;0;13
2025-03-21;12:17:58;P1;57;00:06:20;14;9.930.000;112;U F F R B Fb D Fb F Rb Fb R B L Bb Db L D Lb Fb Lb Fb L U L Ub Bb Lb B L B L B Lb Bb Lb Fb D B Db F D Bb Db B L F B F Bb Lb Bb Bb L F Bb Bb Fb Bb Fb Fb Bb Lb B R F Rb Fb Rb Fb Rb F R F D Rb Ub R Db Rb D D U D U D D U D Ub Ub D D R R U Lb Ub Ub Ub Ub Ub Lb Ub Lb U L U Rb Rb L R;1;13
2025-03-21;12:24:19;P3;58;00:05:36;11;11.550.000;44;R Fb Db F B U Bb Ub L Ub Lb U B Lb Bb Db L D Lb Db L D L U Lb Ub F D Fb Ub F Db Fb U Ub Lb Ub B L U B L Ub Bb;3;5
2025-03-21;12:29:55;P1;59;00:06:20;13;20.730.000;86;L Rb D F F L Bb Lb R D F Rb Fb Db U Rb U R Ub F Rb D R Fb F D Fb Ub F Db Fb U Db B D F Db Bb D Fb Rb D D R D R D R R U Db U D U Db U Rb Db Ub R U L Ub Rb U Lb L L Bb Lb Lb B L R R R Lb Lb Lb R Bb L L L B L;1;11
2025-03-21;12:36:16;P3;60;00:06:40;13;2.070.000;95;Lb Ub L Fb Lb U Db B Lb Bb D Lb Fb Ub Lb U F L F U Fb R L R Db R D Rb Rb Lb Lb Db L Rb Db Lb R D L Rb Ub Rb Ub Rb U R U R U Rb D D R D R D R R U Db U D U Db U Rb Db D R U R Ub Rb Ub Rb Ub R U Db R F F F F Rb B R Bb Rb Bb Rb Bb R B R;1;8
2025-03-21;12:42:56;P2;61;00:06:20;14;15.240.000;103;Rb B B D D Bb Bb Bb Bb B Lb B L Bb B D Bb Db Rb Bb R U Bb Ub Fb U B Ub F L B R Bb Lb B Rb Bb Fb Fb L B Lb Bb Fb B Fb L Bb Lb Lb Lb F F Bb L Bb Lb F L B Lb B F L L F F F F Lb Db Lb Db R Lb Lb Lb Rb D L D L Db U B B U Bb Bb F Bb Fb Ub Ub Bb Ub Bb Ub Bb Bb U Bb Ub;1;11
2025-03-21;12:49:17;P3;62;00:06:51;12;0;64;U Lb D D Bb Bb B Fb Db Bb F Lb R F L Fb Rb Fb U F Ub Ub Ub F U Fb Ub Fb Ub Rb Fb R F R F Rb Rb Rb Fb Rb Fb D Lb Db L Fb L L F L D L F Db R F Rb Fb Rb Fb Rb F R F;0;9
2025-03-21;12:56:08;P2;63;00:06:21;13;18.720.000;61;Ub Lb Fb Lb F D Fb U R Ub Lb F F L Rb Rb Bb R R B Db F D R Fb Rb Fb Bb Db Fb Fb Bb Fb B F F D B Db F D D U D D Rb D R Ub Rb Db R Ub Db Db Ub Ub Db Db Ub D;1;10
2025-03-21;13:02:30;P3;64;00:06:31;13;5.760.000;73;L U U R F D Fb D Rb B L L Bb Fb Db F F Db F F D F Ub Fb U Fb Ub F U U L Ub Lb Lb Fb Lb Fb Lb F L F L F Bb Ub Bb Ub B U U B Rb Ub Fb U R F R U Rb Fb Db B Ub Bb D D D D D B U Bb;1;11
2025-03-21;13:09:01;P3;65;00:06:44;14;2.070.000;100;Bb R Rb F R L D Lb U R F Rb Fb Rb U R B Ub R B Rb Bb F F Rb Db Fb Rb Db Db R D F R Db Lb D D D Lb Db L D L D L Db U Rb Ub Rb Db Ub D R U R U R D U U F D B Db Bb Db Bb Db B B B B B D Fb Fb B F Lb Db Db Db U U D U Db Db Lb Ub L U L U L U U U;1;10
2025-03-21;13:15:46;P3;66;00:07:01;14;0;94;Fb Db F Fb Bb Db F B Bb F L Fb B F Rb D R Fb Lb Fb Ub Lb U F L F U Fb Rb Lb Fb L F R Rb Ub Rb U R U R U Rb Ub B Rb Rb Bb L B Rb Rb Bb Lb D F Ub Ub Ub Fb Db F Db Ub D Fb Db L Ub Lb D L U Lb Bb Bb Fb Bb Rb Fb Rb Fb R F R F R B B B B B B B;0;11
2025-03-21;13:22:47;P1;67;00:07:00;14;0;82;Bb R Ub Ub U B Ub Bb D Bb Db Fb D B Db F Fb Db B D F Db Bb D Fb D B Db F D Bb Db Db F Ub Fb Db Db Db F U Fb Ub Db U R Db U D Ub D R Db Db Db R U Db Ub Rb Db Rb Lb Db Db Db U U D U Db Db Lb Ub L U L U L U U U;0;10
2025-03-21;13:29:48;P1;68;00:07:01;14;0;100;L R Fb Fb Fb R U F Rb Bb Bb R F D Fb D Rb L B D Bb D Lb Lb Fb Ub Lb U F L F U Fb Ub Rb U Rb Ub R U R F R Ub Rb U Rb Fb U Db F U F U Fb Ub Fb Ub Fb D Bb D L B L B Lb B B Lb Lb Lb Lb B Lb Bb Lb B Db B Lb Rb Lb Rb Lb Lb R D D Rb Db Lb D L R Lb Db L Db R;0;13
2025-03-21;13:36:49;P1;69;00:06:50;12;0;76;L B Fb Db F B F R Bb Fb Ub F U Lb Fb Rb Rb F Rb F R F R F Rb Fb Rb Fb Ub L B L U L Bb Ub Lb B B B Rb Ub Rb Ub Rb U R U R U D F Db Fb Db Fb Db F D F B D D Bb Db Bb F F F F Db Bb Bb D B D;0;11
2025-03-21;13:43:39;P1;70;00:06:42;14;3.660.000;91;F R R U Rb U U F Db Fb Db L U Rb Ub R Ub F L Fb Lb Lb Db L D R B R Bb Db Rb F Db Bb D Fb Db B D B L Db Lb Bb L D Lb Db U Rb Ub Rb Db Ub D R U R U R D U U Fb Bb Fb Bb Bb Fb Fb R Bb F Bb Fb Rb Bb Rb Bb Rb Rb B R L B R Bb Lb B Rb Bb;1;13
